description,alertlevel,alertscore,episodealertscore,country,fromdate,todate,severity (ha),iso3,GDACS ID,People affected,Duration (days),longitude,latitude
GREEN Forest fires in Russian Federation from: 15 Apr 2021 to: 15 May 2021.,GREEN,1.0,1.0,Russian Federation,2021-04-15,2021-05-15,160507.0,RUS,WF 1000365,0.0,30.0,69.319028076675,56.77131248167955
Green Forest fires in Russian Federation from: 29 Apr 2021 to: 15 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-29,2021-05-15,149270.0,RUS,WF 1000309,0.0,16.0,68.20712873058888,57.12145314420271
Green Forest fires in Russian Federation from: 29 Apr 2021 to: 13 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-29,2021-05-13,92629.0,RUS,WF 1000261,0.0,14.0,68.26746079096823,57.04346517069117
Green Forest fires in Russian Federation from: 25 Apr 2021 to: 12 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-25,2021-05-12,42335.0,RUS,WF 1000299,8.0,17.0,68.1183292237097,57.62585822897231
GREEN Forest fires in Russian Federation from: 30 Apr 2021 to: 12 May 2021.,GREEN,1.0,1.0,Russian Federation,2021-04-30,2021-05-12,11026.0,RUS,WF 1000349,0.0,12.0,79.72994417285223,54.283037940787075
Green Forest fires in Russian Federation from: 30 Apr 2021 to: 11 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-30,2021-05-11,10649.0,RUS,WF 1000260,4.0,11.0,74.3395547933822,56.399043847668956
Green Forest fires in Russian Federation from: 25 Apr 2021 to: 11 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-25,2021-05-11,32314.0,RUS,WF 1000236,0.0,16.0,67.1723574573759,55.98287477942329
Green Forest fires in Russian Federation from: 25 Apr 2021 to: 10 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-25,2021-05-10,38481.0,RUS,WF 1000225,8.0,15.0,68.14398455547187,57.6290986096537
Green Forest fires in Russian Federation from: 25 Apr 2021 to: 09 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-25,2021-05-09,16509.0,RUS,WF 1000243,13.0,14.0,71.15052834067949,56.35327228691966
Green Forest fires in Russian Federation from: 29 Apr 2021 to: 08 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-29,2021-05-08,7980.0,RUS,WF 1000250,0.0,9.0,68.42478342023558,56.0195652356494
GREEN Forest fires in Russian Federation from: 21 Apr 2021 to: 07 May 2021.,GREEN,1.0,1.0,Russian Federation,2021-04-21,2021-05-07,5233.0,RUS,WF 1000355,0.0,16.0,70.24194509598318,56.691843839123145
GREEN Forest fires in Russian Federation from: 28 Apr 2021 to: 05 May 2021.,GREEN,1.0,1.0,Russian Federation,2021-04-28,2021-05-05,14197.0,RUS,WF 1000242,0.0,7.0,71.38690457019072,56.751927830067615
Green Forest fires in Russian Federation from: 28 Apr 2021 to: 05 May 2021.,Green,1.0,1.0,Russian Federation,2021-04-28,2021-05-05,5992.0,RUS,WF 1000230,0.0,7.0,71.5805204863347,56.944500399926476
Green Forest fires in Mexico from: 25 Apr 2021 to: 04 May 2021.,Green,1.0,1.0,Mexico,2021-04-25,2021-05-04,5029.0,MEX,WF 1000235,0.0,9.0,-108.01362682396669,28.21007235555369
Green Forest fires in Russian Federation from: 25 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Russian Federation,2021-04-25,2021-04-30,18920.0,RUS,WF 1000226,0.0,5.0,69.15014853321188,57.040546735535415
Green Forest fires in Australia from: 26 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Australia,2021-04-26,2021-04-30,5945.0,AUS,WF 1000223,0.0,4.0,128.2299070212882,-17.630661149717767
Green Forest fires in Russian Federation from: 25 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Russian Federation,2021-04-25,2021-04-30,11059.0,RUS,WF 1000220,0.0,5.0,71.2056851203857,56.3459045977581
Green Forest fires in Russian Federation from: 22 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Russian Federation,2021-04-22,2021-04-30,8408.0,RUS,WF 1000221,0.0,8.0,70.15512187422192,57.081508099649405
Green Forest fires in Russian Federation from: 25 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Russian Federation,2021-04-25,2021-04-30,10018.0,RUS,WF 1000216,0.0,5.0,71.8384020153714,56.967937902311114
Green Forest fires in Russian Federation from: 25 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Russian Federation,2021-04-25,2021-04-30,22235.0,RUS,WF 1000218,0.0,5.0,67.18870766098851,55.966589758985656
Green Forest fires in Mexico from: 16 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Mexico,2021-04-16,2021-04-30,6245.0,MEX,WF 1000202,0.0,14.0,-106.17114227590808,23.75910913018291
Green Forest fires in Russian Federation from: 22 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Russian Federation,2021-04-22,2021-04-30,15873.0,RUS,WF 1000211,0.0,8.0,74.0875079364037,56.50000047062123
Green Forest fires in India from: 12 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,India,2021-04-12,2021-04-30,6907.0,IND,WF 1000213,166.0,18.0,80.65625190562213,24.61258190901972
Green Forest fires in Russian Federation from: 20 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Russian Federation,2021-04-20,2021-04-30,27148.0,RUS,WF 1000173,0.0,10.0,70.15890512502432,56.92471093130588
GREEN Forest fires in Myanmar from: 21 Apr 2021 to: 30 Apr 2021.,GREEN,1.0,1.0,Myanmar,2021-04-21,2021-04-30,5004.0,MMR,WF 1000231,0.0,9.0,96.72978066715024,24.628900963023916
GREEN Forest fires in Russian Federation from: 21 Apr 2021 to: 30 Apr 2021.,GREEN,1.0,1.0,Russian Federation,2021-04-21,2021-04-30,10432.0,RUS,WF 1000232,0.0,9.0,72.92004343418647,56.33804316419755
GREEN Forest fires in Russian Federation from: 15 Apr 2021 to: 30 Apr 2021.,GREEN,1.0,1.0,Russian Federation,2021-04-15,2021-04-30,54860.0,RUS,WF 1000233,133.0,15.0,70.56763247277942,55.90835383403436
Green Forest fires in Russian Federation from: 29 Apr 2021 to: 30 Apr 2021.,Green,1.0,1.0,Russian Federation,2021-04-29,2021-04-30,5331.0,RUS,WF 1000229,0.0,1.0,70.46469052581769,57.121831560049245
GREEN Forest fires in Russian Federation from: 21 Apr 2021 to: 30 Apr 2021.,GREEN,1.0,1.0,Russian Federation,2021-04-21,2021-04-30,10432.0,RUS,WF 1000234,0.0,9.0,72.92004343418648,56.33804316419755
GREEN Forest fires in India from: 25 Apr 2021 to: 30 Apr 2021.,GREEN,1.0,1.0,India,2021-04-25,2021-04-30,7003.0,IND,WF 1000351,10904.0,5.0,76.56734188286693,28.689156181610187
GREEN Forest fires in Myanmar from: 21 Apr 2021 to: 30 Apr 2021.,GREEN,1.0,1.0,Myanmar,2021-04-21,2021-04-30,14329.0,MMR,WF 1000356,0.0,9.0,96.64399583498131,25.271101163315656
"GREEN Forest fires in Kazakhstan, Russian Federation from: 16 Apr 2021 to: 30 Apr 2021.",GREEN,1.0,1.0,"Kazakhstan, Russian Federation",2021-04-16,2021-04-30,15728.0,KAZ,WF 1000363,0.0,14.0,69.79114844022189,55.27624722404323
Green Forest fires in Kazakhstan from: 26 Apr 2021 to: 29 Apr 2021.,Green,1.0,1.0,Kazakhstan,2021-04-26,2021-04-29,11517.0,KAZ,WF 1000224,0.0,3.0,76.10784125411928,47.629374636646304
Green Forest fires in Mexico from: 16 Apr 2021 to: 29 Apr 2021.,Green,1.0,1.0,Mexico,2021-04-16,2021-04-29,6871.0,MEX,WF 1000184,1.0,13.0,-101.08158534416884,18.235214648340342
Green Forest fires in Mexico from: 29 May 2021 to: 10 Jun 2021.,Green,1.0,1.0,Mexico,2021-05-29,2021-06-10,6815.0,MEX,WF 1000406,0.0,12.0,-107.40093072917489,27.99422680810023
Green Forest fires in Mexico from: 27 May 2021 to: 10 Jun 2021.,Green,1.0,1.0,Mexico,2021-05-27,2021-06-10,6629.0,MEX,WF 1000408,0.0,14.0,-108.42798441094199,28.385631375567694
Green Forest fires in Russian Federation from: 20 May 2021 to: 08 Jun 2021.,Green,1.0,1.0,Russian Federation,2021-05-20,2021-06-08,13488.0,RUS,WF 1000390,0.0,19.0,69.80864256702526,57.4794434931485
Green Forest fires in Russian Federation from: 24 May 2021 to: 07 Jun 2021.,Green,1.0,1.0,Russian Federation,2021-05-24,2021-06-07,6629.0,RUS,WF 1000402,0.0,14.0,119.1708306395211,63.51886014838366
GREEN Forest fires in Russian Federation from: 23 May 2021 to: 04 Jun 2021.,GREEN,1.0,1.0,Russian Federation,2021-05-23,2021-06-04,7155.0,RUS,WF 1000403,0.0,12.0,117.98957540997577,63.28821203051909
Green Forest fires in United States from: 29 May 2021 to: 01 Jun 2021.,Green,1.0,1.0,United States,2021-05-29,2021-06-01,8849.0,USA,WF 1000400,0.0,3.0,-80.730861989736,26.376102736402224
GREEN Forest fires in Kazakhstan from: 30 May 2021 to: 01 Jun 2021.,GREEN,1.0,1.0,Kazakhstan,2021-05-30,2021-06-01,6172.0,KAZ,WF 1000401,0.0,2.0,67.51199857252344,51.13398009858335
Green Forest fires in Mexico from: 18 May 2021 to: 01 Jun 2021.,Green,1.0,1.0,Mexico,2021-05-18,2021-06-01,6296.0,MEX,WF 1000394,2.0,14.0,-106.51557410622382,24.585027109820928
Green Forest fires in South Africa from: 20 May 2021 to: 01 Jun 2021.,Green,1.0,1.0,South Africa,2021-05-20,2021-06-01,42954.0,ZAF,WF 1000385,3.0,12.0,31.611294509166644,-24.473063048502063
GREEN Forest fires in Kazakhstan from: 30 May 2021 to: 31 May 2021.,GREEN,1.0,1.0,Kazakhstan,2021-05-30,2021-05-31,6044.0,KAZ,WF 1000399,0.0,1.0,67.51352134369888,51.13318101470264
Green Forest fires in Guinea-Bissau from: 19 May 2021 to: 30 May 2021.,Green,1.0,1.0,Guinea-Bissau,2021-05-19,2021-05-30,6873.0,GNB,WF 1000393,0.0,11.0,-15.033826137036717,12.34540666807271
GREEN Forest fires in Kazakhstan from: 27 May 2021 to: 30 May 2021.,GREEN,1.0,1.0,Kazakhstan,2021-05-27,2021-05-30,5650.0,KAZ,WF 1000396,0.0,3.0,67.9016518715555,50.933726694062095
GREEN Forest fires in Russian Federation from: 27 May 2021 to: 30 May 2021.,GREEN,1.0,1.0,Russian Federation,2021-05-27,2021-05-30,6835.0,RUS,WF 1000397,0.0,3.0,78.8883651044336,55.884840307117315
Green Forest fires in Kazakhstan from: 26 May 2021 to: 29 May 2021.,Green,1.0,1.0,Kazakhstan,2021-05-26,2021-05-29,6187.0,KAZ,WF 1000395,0.0,3.0,67.47876182086107,50.9101893501096
Green Forest fires in Russian Federation from: 27 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-27,2021-07-05,10862.0,RUS,WF 1000475,0.0,8.0,135.09862622769074,61.363984600439466
Green Forest fires in Russian Federation from: 25 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-25,2021-07-05,14832.0,RUS,WF 1000476,0.0,10.0,163.11860762410484,62.66905795819204
Green Forest fires in Russian Federation from: 23 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-23,2021-07-05,23739.0,RUS,WF 1000477,0.0,12.0,136.00442296706927,61.45600101230241
Green Forest fires in Russian Federation from: 23 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-23,2021-07-05,16848.0,RUS,WF 1000478,0.0,12.0,136.9358919500552,61.68339921290763
Green Forest fires in Russian Federation from: 22 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-22,2021-07-05,35893.0,RUS,WF 1000479,0.0,13.0,135.55398829979737,60.91338542763799
Green Forest fires in Russian Federation from: 22 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-22,2021-07-05,21019.0,RUS,WF 1000480,0.0,13.0,141.82004985250174,64.11625444365423
Green Forest fires in Russian Federation from: 29 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-29,2021-07-05,101761.0,RUS,WF 1000469,0.0,6.0,134.16886600299364,62.56779076549635
Green Forest fires in Russian Federation from: 29 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-29,2021-07-05,21720.0,RUS,WF 1000470,0.0,6.0,133.1991252066395,60.645186128914915
Green Forest fires in Russian Federation from: 29 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-29,2021-07-05,11380.0,RUS,WF 1000482,0.0,6.0,136.40268141620234,60.04151517271295
Green Forest fires in Russian Federation from: 30 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-30,2021-07-05,11997.0,RUS,WF 1000490,0.0,5.0,127.67065439332741,62.099732838976585
Green Forest fires in Russian Federation from: 30 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-30,2021-07-05,6371.0,RUS,WF 1000504,0.0,5.0,127.53893942312844,62.96633287983327
Green Forest fires in Russian Federation from: 30 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-30,2021-07-05,10220.0,RUS,WF 1000505,0.0,5.0,126.94189653864017,62.47824613542856
Green Forest fires in Russian Federation from: 23 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-23,2021-07-05,6035.0,RUS,WF 1000506,0.0,12.0,159.40939967373828,66.83790948899218
GREEN Forest fires in United States from: 30 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,United States,2021-06-30,2021-07-05,6634.0,USA,WF 1000564,0.0,5.0,-146.02482182628185,64.99019175947174
GREEN Forest fires in Russian Federation from: 30 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-30,2021-07-05,5054.0,RUS,WF 1000565,0.0,5.0,126.29315508505886,61.8022537289422
GREEN Forest fires in Russian Federation from: 29 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-29,2021-07-05,6144.0,RUS,WF 1000566,0.0,6.0,134.6591089419114,58.00323448248993
GREEN Forest fires in Russian Federation from: 29 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-29,2021-07-05,5389.0,RUS,WF 1000567,0.0,6.0,126.98251529936388,61.63285686210277
GREEN Forest fires in Russian Federation from: 29 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-29,2021-07-05,12471.0,RUS,WF 1000568,0.0,6.0,134.91477844996922,59.836800376384424
GREEN Forest fires in Canada from: 29 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Canada,2021-06-29,2021-07-05,7583.0,CAN,WF 1000569,0.0,6.0,-94.69572255638317,51.4085370589668
GREEN Forest fires in Russian Federation from: 28 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-28,2021-07-05,5953.0,RUS,WF 1000570,0.0,7.0,135.14871482054,60.71950863888228
GREEN Forest fires in Russian Federation from: 26 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-26,2021-07-05,5339.0,RUS,WF 1000571,0.0,9.0,138.46125941831076,64.47141184729284
GREEN Forest fires in Russian Federation from: 26 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-26,2021-07-05,5076.0,RUS,WF 1000572,0.0,9.0,136.63578913312165,59.43665348864682
GREEN Forest fires in Russian Federation from: 25 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-25,2021-07-05,5118.0,RUS,WF 1000573,0.0,10.0,140.91082344871535,59.82934968427379
GREEN Forest fires in Russian Federation from: 22 Jun 2021 to: 05 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-22,2021-07-05,52127.0,RUS,WF 1000574,0.0,13.0,134.9423936339998,60.90022008713143
Green Forest fires in Russian Federation from: 28 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-28,2021-07-05,11016.0,RUS,WF 1000498,0.0,7.0,137.40542834880958,62.796388386457565
Green Forest fires in Russian Federation from: 27 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-27,2021-07-05,8738.0,RUS,WF 1000499,0.0,8.0,140.61080980699649,63.89933950429746
Green Forest fires in Russian Federation from: 27 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-27,2021-07-05,8702.0,RUS,WF 1000486,0.0,8.0,139.25466048678797,64.52743766856979
Green Forest fires in Russian Federation from: 25 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-25,2021-07-05,10440.0,RUS,WF 1000487,0.0,10.0,136.90784094841695,59.36509621907506
Green Forest fires in Russian Federation from: 20 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-20,2021-07-05,18315.0,RUS,WF 1000449,0.0,15.0,144.6489828683385,66.17354361238705
Green Forest fires in Russian Federation from: 20 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-20,2021-07-05,17876.0,RUS,WF 1000454,0.0,15.0,143.28276385787868,64.10157067679442
Green Forest fires in Russian Federation from: 23 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-23,2021-07-05,24896.0,RUS,WF 1000461,0.0,12.0,161.11882357107342,62.22705850307377
Green Forest fires in Russian Federation from: 19 Jun 2021 to: 05 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-19,2021-07-05,8776.0,RUS,WF 1000441,0.0,16.0,142.79231648477892,64.51209452522646
Green Forest fires in United States from: 29 Jun 2021 to: 04 Jul 2021.,Green,1.0,1.0,United States,2021-06-29,2021-07-04,7878.0,USA,WF 1000485,0.0,5.0,-122.25157626018567,41.468222055589784
Green Forest fires in Canada from: 29 Jun 2021 to: 04 Jul 2021.,Green,1.0,1.0,Canada,2021-06-29,2021-07-04,8848.0,CAN,WF 1000483,337.0,5.0,-121.54573225210568,50.26084470402636
Green Forest fires in United States from: 29 Jun 2021 to: 04 Jul 2021.,Green,1.0,1.0,United States,2021-06-29,2021-07-04,6505.0,USA,WF 1000468,0.0,5.0,-122.04472008581014,41.717552127405966
Green Forest fires in Canada from: 29 Jun 2021 to: 04 Jul 2021.,Green,1.0,1.0,Canada,2021-06-29,2021-07-04,36294.0,CAN,WF 1000471,1.0,5.0,-120.84973841264,51.031782353598246
Green Forest fires in Canada from: 29 Jun 2021 to: 04 Jul 2021.,Green,1.0,1.0,Canada,2021-06-29,2021-07-04,11876.0,CAN,WF 1000472,0.0,5.0,-94.83056649061554,50.6262908926557
GREEN Forest fires in Canada from: 30 Jun 2021 to: 02 Jul 2021.,GREEN,1.0,1.0,Canada,2021-06-30,2021-07-02,5410.0,CAN,WF 1001104,0.0,2.0,-105.24030269107618,56.32523945184542
GREEN Forest fires in Botswana from: 30 Jun 2021 to: 02 Jul 2021.,GREEN,1.0,1.0,Botswana,2021-06-30,2021-07-02,7119.0,BWA,WF 1001105,0.0,2.0,21.036567873398564,-23.76616956723064
Green Forest fires in Russian Federation from: 29 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-29,2021-07-02,13167.0,RUS,WF 1000473,0.0,3.0,131.98611632355303,62.98271175073959
Green Forest fires in Russian Federation from: 29 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-29,2021-07-02,8450.0,RUS,WF 1000484,0.0,3.0,134.90515525363693,59.82792101279602
Green Forest fires in Canada from: 30 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Canada,2021-06-30,2021-07-02,10496.0,CAN,WF 1000491,0.0,2.0,-104.77253889823383,57.14212360942076
Green Forest fires in Russian Federation from: 30 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-30,2021-07-02,13209.0,RUS,WF 1000492,0.0,2.0,125.11517684877413,62.137361817999995
Green Forest fires in Russian Federation from: 30 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-30,2021-07-02,6614.0,RUS,WF 1000493,0.0,2.0,127.69641540943455,62.26589879517738
GREEN Forest fires in Kazakhstan from: 29 Jun 2021 to: 02 Jul 2021.,GREEN,1.0,1.0,Kazakhstan,2021-06-29,2021-07-02,5453.0,KAZ,WF 1000494,0.0,3.0,62.3314573281618,49.2790091044285
Green Forest fires in Canada from: 29 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Canada,2021-06-29,2021-07-02,9977.0,CAN,WF 1000495,0.0,3.0,-104.69758720910444,59.35142422734787
Green Forest fires in Russian Federation from: 29 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-29,2021-07-02,15640.0,RUS,WF 1000496,0.0,3.0,120.05533169538509,61.708171600087596
Green Forest fires in Canada from: 29 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Canada,2021-06-29,2021-07-02,15378.0,CAN,WF 1000497,1.0,3.0,-104.55791067277768,58.09564300869439
GREEN Forest fires in Russian Federation from: 24 Jun 2021 to: 02 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-24,2021-07-02,5192.0,RUS,WF 1000500,0.0,8.0,136.917276470912,63.4129800942279
GREEN Forest fires in Russian Federation from: 30 Jun 2021 to: 02 Jul 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-30,2021-07-02,5159.0,RUS,WF 1000503,0.0,2.0,126.51326200126823,62.68429341926382
Green Forest fires in Russian Federation from: 22 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Russian Federation,2021-06-22,2021-07-02,33850.0,RUS,WF 1000481,0.0,10.0,134.9438703172334,60.894141139277345
Green Forest fires in Canada from: 30 Jun 2021 to: 02 Jul 2021.,Green,1.0,1.0,Canada,2021-06-30,2021-07-02,22144.0,CAN,WF 1000466,0.0,2.0,-121.9683557335206,50.97787572184839
Green Forest fires in Kazakhstan from: 30 Jun 2021 to: 01 Jul 2021.,Green,1.0,1.0,Kazakhstan,2021-06-30,2021-07-01,10221.0,KAZ,WF 1000465,0.0,1.0,63.19698274902596,50.76752592245515
GREEN Forest fires in Russian Federation from: 29 Jun 2021 to: 30 Jun 2021.,GREEN,1.0,1.0,Russian Federation,2021-06-29,2021-06-30,5887.0,RUS,WF 1000467,0.0,1.0,134.91200451477982,59.82515109162053
GREEN Forest fires in Canada from: 29 Jun 2021 to: 30 Jun 2021.,GREEN,1.0,1.0,Canada,2021-06-29,2021-06-30,6383.0,CAN,WF 1000474,0.0,1.0,-122.98478686654931,57.504260222296004
GREEN Forest fires in The Democratic Republic of Congo from: 22 Jul 2021 to: 06 Aug 2021.,GREEN,1.0,1.0,The Democratic Republic of Congo,2021-07-22,2021-08-06,7317.0,COD,WF 1001514,1105.0,15.0,17.77195200107864,-5.030153464733832
GREEN Forest fires in Russian Federation from: 29 Jul 2021 to: 06 Aug 2021.,GREEN,1.0,1.0,Russian Federation,2021-07-29,2021-08-06,7343.0,RUS,WF 1001546,0.0,8.0,133.73920026371752,62.588020882020025
GREEN Forest fires in Russian Federation from: 29 Jul 2021 to: 06 Aug 2021.,GREEN,1.0,1.0,Russian Federation,2021-07-29,2021-08-06,6663.0,RUS,WF 1001547,0.0,8.0,135.64986028294507,61.79883986590503
GREEN Forest fires in Russian Federation from: 29 Jul 2021 to: 06 Aug 2021.,GREEN,1.0,1.0,Russian Federation,2021-07-29,2021-08-06,5315.0,RUS,WF 1001548,0.0,8.0,134.0985402554883,63.01403688382671
GREEN Forest fires in Brazil from: 25 Jul 2021 to: 06 Aug 2021.,GREEN,1.0,1.0,Brazil,2021-07-25,2021-08-06,6358.0,BRA,WF 1001549,0.0,12.0,-53.57512506345962,-6.59038068783025
