id,title,country,severity,longitude,latitude,temperature,humidity,wind_speed,rainfall,vegetation_index,thermal_anomaly,soil_moisture,historical_frequency
HS_180,Thermal Hotspot - Russian Federation,Russian Federation,Green,136.00442296706927,61.45600101230241,35.0,40.0,10.0,0.0,0.5,130.0,25.0,3.0
HS_181,Thermal Hotspot - Russian Federation,Russian Federation,Green,136.9358919500552,61.68339921290763,36.0,39.0,11.0,0.0,0.6,131.0,24.0,4.0
HS_182,Thermal Hotspot - Russian Federation,Russian Federation,Green,135.55398829979737,60.91338542763799,37.0,38.0,12.0,0.0,0.7,132.0,23.0,5.0
HS_183,Thermal Hotspot - Russian Federation,Russian Federation,Green,141.82004985250174,64.11625444365423,38.0,37.0,13.0,0.0,0.8,133.0,22.0,6.0
HS_184,Thermal Hotspot - Russian Federation,Russian Federation,Green,134.16886600299364,62.56779076549635,39.0,36.0,14.0,0.0,0.9,134.0,21.0,7.0
HS_185,Thermal Hotspot - Russian Federation,Russian Federation,Green,133.1991252066395,60.645186128914915,40.0,35.0,15.0,0.0,0.5,135.0,20.0,8.0
HS_186,Thermal Hotspot - Russian Federation,Russian Federation,Green,136.40268141620234,60.04151517271295,41.0,34.0,16.0,0.0,0.6,136.0,19.0,9.0
HS_187,Thermal Hotspot - Russian Federation,Russian Federation,Green,127.6706543933274,62.099732838976585,42.0,33.0,17.0,0.0,0.7,137.0,18.0,10.0
HS_188,Thermal Hotspot - Russian Federation,Russian Federation,Green,127.53893942312844,62.96633287983327,43.0,32.0,18.0,0.0,0.8,138.0,17.0,11.0
HS_189,Thermal Hotspot - Russian Federation,Russian Federation,Green,126.94189653864017,62.47824613542856,44.0,31.0,19.0,0.0,0.9,139.0,16.0,12.0
HS_190,Thermal Hotspot - Russian Federation,Russian Federation,Green,159.40939967373828,66.83790948899218,45.0,30.0,20.0,0.0,0.5,140.0,15.0,3.0
HS_191,Thermal Hotspot - United States,United States,GREEN,-146.02482182628185,64.99019175947174,46.0,29.0,21.0,0.0,0.6,141.0,14.0,4.0
HS_192,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,126.29315508505886,61.8022537289422,47.0,28.0,10.0,0.0,0.7,142.0,13.0,5.0
HS_193,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,134.6591089419114,58.00323448248993,48.0,27.0,11.0,0.0,0.8,143.0,12.0,6.0
HS_194,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,126.98251529936388,61.63285686210277,49.0,26.0,12.0,0.0,0.9,144.0,11.0,7.0
HS_195,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,134.91477844996922,59.836800376384424,35.0,25.0,13.0,0.0,0.5,145.0,25.0,8.0
HS_196,Thermal Hotspot - Canada,Canada,GREEN,-94.69572255638316,51.4085370589668,36.0,24.0,14.0,0.0,0.6,146.0,24.0,9.0
HS_197,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,135.14871482054,60.71950863888228,37.0,23.0,15.0,0.0,0.7,147.0,23.0,10.0
HS_198,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,138.46125941831076,64.47141184729284,38.0,22.0,16.0,0.0,0.8,148.0,22.0,11.0
HS_199,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,136.63578913312165,59.43665348864682,39.0,21.0,17.0,0.0,0.9,149.0,21.0,12.0
HS_200,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,140.91082344871535,59.82934968427379,40.0,40.0,18.0,0.0,0.5,50.0,20.0,3.0
HS_201,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,134.9423936339998,60.90022008713143,41.0,39.0,19.0,0.0,0.6,51.0,19.0,4.0
HS_202,Thermal Hotspot - Russian Federation,Russian Federation,Green,137.40542834880958,62.796388386457565,42.0,38.0,20.0,0.0,0.7,52.0,18.0,5.0
HS_203,Thermal Hotspot - Russian Federation,Russian Federation,Green,140.61080980699649,63.89933950429746,43.0,37.0,21.0,0.0,0.8,53.0,17.0,6.0
HS_204,Thermal Hotspot - Russian Federation,Russian Federation,Green,139.25466048678797,64.52743766856979,44.0,36.0,10.0,0.0,0.9,54.0,16.0,7.0
HS_205,Thermal Hotspot - Russian Federation,Russian Federation,Green,136.90784094841695,59.36509621907506,45.0,35.0,11.0,0.0,0.5,55.0,15.0,8.0
HS_206,Thermal Hotspot - Russian Federation,Russian Federation,Green,144.6489828683385,66.17354361238705,46.0,34.0,12.0,0.0,0.6,56.0,14.0,9.0
HS_207,Thermal Hotspot - Russian Federation,Russian Federation,Green,143.28276385787868,64.10157067679442,47.0,33.0,13.0,0.0,0.7,57.0,13.0,10.0
HS_208,Thermal Hotspot - Russian Federation,Russian Federation,Green,161.11882357107342,62.22705850307377,48.0,32.0,14.0,0.0,0.8,58.0,12.0,11.0
HS_209,Thermal Hotspot - Russian Federation,Russian Federation,Green,142.79231648477892,64.51209452522646,49.0,31.0,15.0,0.0,0.9,59.0,11.0,12.0
HS_210,Thermal Hotspot - United States,United States,Green,-122.25157626018569,41.468222055589784,35.0,30.0,16.0,0.0,0.5,60.0,25.0,3.0
HS_211,Thermal Hotspot - Canada,Canada,Green,-121.54573225210568,50.26084470402636,36.0,29.0,17.0,0.0,0.6,61.0,24.0,4.0
HS_212,Thermal Hotspot - United States,United States,Green,-122.04472008581014,41.717552127405966,37.0,28.0,18.0,0.0,0.7,62.0,23.0,5.0
HS_213,Thermal Hotspot - Canada,Canada,Green,-120.84973841264,51.031782353598246,38.0,27.0,19.0,0.0,0.8,63.0,22.0,6.0
HS_214,Thermal Hotspot - Canada,Canada,Green,-94.83056649061554,50.6262908926557,39.0,26.0,20.0,0.0,0.9,64.0,21.0,7.0
HS_215,Thermal Hotspot - Canada,Canada,GREEN,-105.24030269107618,56.32523945184542,40.0,25.0,21.0,0.0,0.5,65.0,20.0,8.0
HS_216,Thermal Hotspot - Botswana,Botswana,GREEN,21.036567873398564,-23.76616956723064,41.0,24.0,10.0,0.0,0.6,66.0,19.0,9.0
HS_217,Thermal Hotspot - Russian Federation,Russian Federation,Green,131.98611632355303,62.98271175073959,42.0,23.0,11.0,0.0,0.7,67.0,18.0,10.0
HS_218,Thermal Hotspot - Russian Federation,Russian Federation,Green,134.9051552536369,59.82792101279602,43.0,22.0,12.0,0.0,0.8,68.0,17.0,11.0
HS_219,Thermal Hotspot - Canada,Canada,Green,-104.77253889823383,57.14212360942076,44.0,21.0,13.0,0.0,0.9,69.0,16.0,12.0
HS_220,Thermal Hotspot - Russian Federation,Russian Federation,Green,125.11517684877413,62.137361817999995,45.0,40.0,14.0,0.0,0.5,70.0,15.0,3.0
HS_221,Thermal Hotspot - Russian Federation,Russian Federation,Green,127.69641540943456,62.26589879517738,46.0,39.0,15.0,0.0,0.6,71.0,14.0,4.0
HS_222,Thermal Hotspot - Kazakhstan,Kazakhstan,GREEN,62.3314573281618,49.2790091044285,47.0,38.0,16.0,0.0,0.7,72.0,13.0,5.0
HS_223,Thermal Hotspot - Canada,Canada,Green,-104.69758720910444,59.35142422734787,48.0,37.0,17.0,0.0,0.8,73.0,12.0,6.0
HS_224,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.05533169538508,61.7081716000876,49.0,36.0,18.0,0.0,0.9,74.0,11.0,7.0
HS_225,Thermal Hotspot - Canada,Canada,Green,-104.55791067277768,58.09564300869439,35.0,35.0,19.0,0.0,0.5,75.0,25.0,8.0
HS_226,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,136.917276470912,63.4129800942279,36.0,34.0,20.0,0.0,0.6,76.0,24.0,9.0
HS_227,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,126.51326200126825,62.68429341926382,37.0,33.0,21.0,0.0,0.7,77.0,23.0,10.0
HS_228,Thermal Hotspot - Russian Federation,Russian Federation,Green,134.9438703172334,60.894141139277345,38.0,32.0,10.0,0.0,0.8,78.0,22.0,11.0
HS_229,Thermal Hotspot - Canada,Canada,Green,-121.9683557335206,50.97787572184839,39.0,31.0,11.0,0.0,0.9,79.0,21.0,12.0
HS_230,Thermal Hotspot - Kazakhstan,Kazakhstan,Green,63.19698274902596,50.76752592245515,40.0,30.0,12.0,0.0,0.5,80.0,20.0,3.0
HS_231,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,134.91200451477982,59.82515109162053,41.0,29.0,13.0,0.0,0.6,81.0,19.0,4.0
HS_232,Thermal Hotspot - Canada,Canada,GREEN,-122.98478686654931,57.504260222296,42.0,28.0,14.0,0.0,0.7,82.0,18.0,5.0
HS_233,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,GREEN,17.77195200107864,-5.030153464733832,43.0,27.0,15.0,0.0,0.8,83.0,17.0,6.0
HS_234,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,133.73920026371752,62.588020882020025,44.0,26.0,16.0,0.0,0.9,84.0,16.0,7.0
HS_235,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,135.64986028294507,61.79883986590503,45.0,25.0,17.0,0.0,0.5,85.0,15.0,8.0
HS_236,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,134.0985402554883,63.01403688382671,46.0,24.0,18.0,0.0,0.6,86.0,14.0,9.0
HS_237,Thermal Hotspot - Brazil,Brazil,GREEN,-53.57512506345962,-6.59038068783025,47.0,23.0,19.0,0.0,0.7,87.0,13.0,10.0
HS_238,Thermal Hotspot - Russian Federation,Russian Federation,Green,125.85787071396784,64.78908262445123,48.0,22.0,20.0,0.0,0.8,88.0,12.0,11.0
HS_239,Thermal Hotspot - Türkiye,Türkiye,Green,31.98573038951853,36.77114102473908,49.0,21.0,21.0,0.0,0.9,89.0,11.0,12.0
HS_240,Thermal Hotspot - Russian Federation,Russian Federation,Green,132.4154627868041,63.20038760661416,35.0,40.0,10.0,0.0,0.5,90.0,25.0,3.0
HS_241,Thermal Hotspot - Russian Federation,Russian Federation,Green,127.13519810307405,64.78159005447318,36.0,39.0,11.0,0.0,0.6,91.0,24.0,4.0
HS_242,Thermal Hotspot - Russian Federation,Russian Federation,Green,125.70820375501069,65.6050202878333,37.0,38.0,12.0,0.0,0.7,92.0,23.0,5.0
HS_243,Thermal Hotspot - Brazil,Brazil,Green,-55.30387493491835,-6.192967924866914,38.0,37.0,13.0,0.0,0.8,93.0,22.0,6.0
HS_244,Thermal Hotspot - Türkiye,Türkiye,Green,31.42344063335528,36.944316350879184,39.0,36.0,14.0,0.0,0.9,94.0,21.0,7.0
HS_245,Thermal Hotspot - Türkiye,Türkiye,Green,28.80965073402652,36.99305896345094,40.0,35.0,15.0,0.0,0.5,95.0,20.0,8.0
HS_246,Thermal Hotspot - Albania,Albania,Green,19.450367782065417,40.2728513767302,41.0,34.0,16.0,0.0,0.6,96.0,19.0,9.0
HS_247,Thermal Hotspot - Russian Federation,Russian Federation,Green,130.98957206873754,64.0010830232885,42.0,33.0,17.0,0.0,0.7,97.0,18.0,10.0
HS_248,Thermal Hotspot - Russian Federation,Russian Federation,Green,127.69743666478207,63.93868706852368,43.0,32.0,18.0,0.0,0.8,98.0,17.0,11.0
HS_249,Thermal Hotspot - Angola,Angola,Green,16.15857116541402,-7.427635847928054,44.0,31.0,19.0,0.0,0.9,99.0,16.0,12.0
HS_250,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,18.735827881330025,-2.955852133500747,45.0,30.0,20.0,0.0,0.5,100.0,15.0,3.0
HS_251,Thermal Hotspot - Angola,Angola,Green,16.19993672278807,-14.979888167452598,46.0,29.0,21.0,0.0,0.6,101.0,14.0,4.0
HS_252,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,21.24472809866786,-4.500480141789887,47.0,28.0,10.0,0.0,0.7,102.0,13.0,5.0
HS_253,Thermal Hotspot - Russian Federation,Russian Federation,Green,128.26419053298966,64.22471331382025,48.0,27.0,11.0,0.0,0.8,103.0,12.0,6.0
HS_254,Thermal Hotspot - Türkiye,Türkiye,Green,28.19234461997027,36.76858021941344,49.0,26.0,12.0,0.0,0.9,104.0,11.0,7.0
HS_255,Thermal Hotspot - Angola,Angola,GREEN,21.64439374954724,-12.581033735510342,35.0,25.0,13.0,0.0,0.5,105.0,25.0,8.0
HS_256,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,21.784925771050663,-5.773441540864122,36.0,24.0,14.0,0.0,0.6,106.0,24.0,9.0
HS_257,Thermal Hotspot - Angola,Angola,Green,13.787679914761291,-7.553878926872471,37.0,23.0,15.0,0.0,0.7,107.0,23.0,10.0
HS_258,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,21.422357391615066,-6.299333069695692,38.0,22.0,16.0,0.0,0.8,108.0,22.0,11.0
HS_259,Thermal Hotspot - Brazil,Brazil,Green,-63.54176010931607,-10.59953482941736,39.0,21.0,17.0,0.0,0.9,109.0,21.0,12.0
HS_260,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,18.87127013081853,-4.466857016887612,40.0,40.0,18.0,0.0,0.5,110.0,20.0,3.0
HS_261,Thermal Hotspot - Tanzania,Tanzania,GREEN,32.11515525217533,-5.404477814635675,41.0,39.0,19.0,0.0,0.6,111.0,19.0,4.0
HS_262,Thermal Hotspot - Australia,Australia,GREEN,133.4643075842453,-14.162408151799443,42.0,38.0,20.0,0.0,0.7,112.0,18.0,5.0
HS_263,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,25.674397570445016,-6.062190389796314,43.0,37.0,21.0,0.0,0.8,113.0,17.0,6.0
HS_264,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,118.62011210650302,63.151206587418386,44.0,36.0,10.0,0.0,0.9,114.0,16.0,7.0
HS_265,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,118.88141125421164,63.072086312229416,45.0,35.0,11.0,0.0,0.5,115.0,15.0,8.0
HS_266,Thermal Hotspot - Brazil,Brazil,GREEN,-58.90671298257979,-10.368473131941618,46.0,34.0,12.0,0.0,0.6,116.0,14.0,9.0
HS_267,Thermal Hotspot - Russian Federation,Russian Federation,Green,119.40301754834871,63.2652811808734,47.0,33.0,13.0,0.0,0.7,117.0,13.0,10.0
HS_268,Thermal Hotspot - Russian Federation,Russian Federation,Green,116.94426266788642,62.88843606356488,48.0,32.0,14.0,0.0,0.8,118.0,12.0,11.0
HS_269,Thermal Hotspot - United States,United States,Green,-115.89970839914166,48.578411992985465,49.0,31.0,15.0,0.0,0.9,119.0,11.0,12.0
HS_270,Thermal Hotspot - Canada,Canada,Green,-98.01111298549438,56.443396303993794,35.0,30.0,16.0,0.0,0.5,120.0,25.0,3.0
HS_271,Thermal Hotspot - Russian Federation,Russian Federation,Green,106.86770167704246,62.10352811091016,36.0,29.0,17.0,0.0,0.6,121.0,24.0,4.0
HS_272,Thermal Hotspot - Canada,Canada,Green,-106.6164914424907,59.169801158235195,37.0,28.0,18.0,0.0,0.7,122.0,23.0,5.0
HS_273,Thermal Hotspot - Canada,Canada,Green,-105.38291562625294,59.48983314187278,38.0,27.0,19.0,0.0,0.8,123.0,22.0,6.0
HS_274,Thermal Hotspot - Russian Federation,Russian Federation,Green,118.35324891987732,63.85265391582594,39.0,26.0,20.0,0.0,0.9,124.0,21.0,7.0
HS_275,Thermal Hotspot - Russian Federation,Russian Federation,Green,122.90479383247616,64.26247323973003,40.0,25.0,21.0,0.0,0.5,125.0,20.0,8.0
HS_276,Thermal Hotspot - Russian Federation,Russian Federation,Green,113.07150814682454,62.29489747650744,41.0,24.0,10.0,0.0,0.6,126.0,19.0,9.0
HS_277,Thermal Hotspot - Russian Federation,Russian Federation,Green,107.58502240025726,59.340573553585266,42.0,23.0,11.0,0.0,0.7,127.0,18.0,10.0
HS_278,Thermal Hotspot - Russian Federation,Russian Federation,Green,118.90829252157916,63.24445361017618,43.0,22.0,12.0,0.0,0.8,128.0,17.0,11.0
HS_279,Thermal Hotspot - Canada,Canada,Green,-96.40133780213075,57.18808135701722,44.0,21.0,13.0,0.0,0.9,129.0,16.0,12.0
HS_280,Thermal Hotspot - Australia,Australia,Green,144.36318952382797,-15.846476539413302,45.0,40.0,14.0,0.0,0.5,130.0,15.0,3.0
HS_281,Thermal Hotspot - United States,United States,Green,-123.0679522400297,40.34270536268026,46.0,39.0,15.0,0.0,0.6,131.0,14.0,4.0
HS_282,Thermal Hotspot - Australia,Australia,GREEN,135.4405163469979,-13.71755103402262,47.0,38.0,16.0,0.0,0.7,132.0,13.0,5.0
HS_283,Thermal Hotspot - Russian Federation,Russian Federation,Green,105.90546067663712,58.676396559595,48.0,37.0,17.0,0.0,0.8,133.0,12.0,6.0
HS_284,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.7341236533704,63.85688181821556,49.0,36.0,18.0,0.0,0.9,134.0,11.0,7.0
HS_285,Thermal Hotspot - Russian Federation,Russian Federation,Green,117.84812615205637,63.59984749943087,35.0,35.0,19.0,0.0,0.5,135.0,25.0,8.0
HS_286,Thermal Hotspot - Canada,Canada,Green,-120.66125098150894,49.20585602366007,36.0,34.0,20.0,0.0,0.6,136.0,24.0,9.0
HS_287,Thermal Hotspot - Russian Federation,Russian Federation,Green,106.27879134260552,60.13171219971581,37.0,33.0,21.0,0.0,0.7,137.0,23.0,10.0
HS_288,Thermal Hotspot - Russian Federation,Russian Federation,Green,110.79062487053729,63.985724543925315,38.0,32.0,10.0,0.0,0.8,138.0,22.0,11.0
HS_289,Thermal Hotspot - United States,United States,Green,-111.31835575997547,46.54077551450169,39.0,31.0,11.0,0.0,0.9,139.0,21.0,12.0
HS_290,Thermal Hotspot - Russian Federation,Russian Federation,Green,113.75139229894164,63.3332753901559,40.0,30.0,12.0,0.0,0.5,140.0,20.0,3.0
HS_291,Thermal Hotspot - Russian Federation,Russian Federation,Green,120.11603072259564,64.84625599647826,41.0,29.0,13.0,0.0,0.6,141.0,19.0,4.0
HS_292,Thermal Hotspot - Zambia,Zambia,Green,27.854107403686903,-13.417828105425585,42.0,28.0,14.0,0.0,0.7,142.0,18.0,5.0
HS_293,Thermal Hotspot - Tanzania,Tanzania,Green,31.240432770776707,-1.297586026160542,43.0,27.0,15.0,0.0,0.8,143.0,17.0,6.0
HS_294,Thermal Hotspot - United States,United States,Green,-120.1690983985272,48.65355995401067,44.0,26.0,16.0,0.0,0.9,144.0,16.0,7.0
HS_295,Thermal Hotspot - Tanzania,Tanzania,Green,38.52238948283152,-9.458677662705194,45.0,25.0,17.0,0.0,0.5,145.0,15.0,8.0
HS_296,Thermal Hotspot - Russian Federation,Russian Federation,Green,116.42471731839174,63.97791673573493,46.0,24.0,18.0,0.0,0.6,146.0,14.0,9.0
HS_297,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,18.963433044104903,-4.517179225085816,47.0,23.0,19.0,0.0,0.7,147.0,13.0,10.0
HS_298,Thermal Hotspot - Brazil,Brazil,Green,-46.39971315277483,-12.181205871665778,48.0,22.0,20.0,0.0,0.8,148.0,12.0,11.0
HS_299,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,20.276126921058392,-5.605458759148158,49.0,21.0,21.0,0.0,0.9,149.0,11.0,12.0
HS_300,Thermal Hotspot - Canada,Canada,Green,-119.43089600718044,49.12702113615302,35.0,40.0,10.0,0.0,0.5,50.0,25.0,3.0
HS_301,Thermal Hotspot - Canada,Canada,Green,-115.7683950211716,63.66174336269357,36.0,39.0,11.0,0.0,0.6,51.0,24.0,4.0
HS_302,Thermal Hotspot - Russian Federation,Russian Federation,Green,114.07069827336896,64.39142357160769,37.0,38.0,12.0,0.0,0.7,52.0,23.0,5.0
HS_303,Thermal Hotspot - The Democratic Republic of Congo,The Democratic Republic of Congo,Green,23.873438328550733,-4.827706106832675,38.0,37.0,13.0,0.0,0.8,53.0,22.0,6.0
HS_304,Thermal Hotspot - Brazil,Brazil,Green,-54.36093650813588,-13.249578128509048,39.0,36.0,14.0,0.0,0.9,54.0,21.0,7.0
HS_305,Thermal Hotspot - Brazil,Brazil,Green,-60.76781475799549,-10.802300822019596,40.0,35.0,15.0,0.0,0.5,55.0,20.0,8.0
HS_306,Thermal Hotspot - Russian Federation,Russian Federation,Green,108.09552596336792,61.17408668416003,41.0,34.0,16.0,0.0,0.6,56.0,19.0,9.0
HS_307,Thermal Hotspot - Botswana,Botswana,Green,22.47324138203387,-19.59093666446198,42.0,33.0,17.0,0.0,0.7,57.0,18.0,10.0
HS_308,Thermal Hotspot - Botswana,Botswana,Green,22.47164738321739,-19.589230366899212,43.0,32.0,18.0,0.0,0.8,58.0,17.0,11.0
HS_309,Thermal Hotspot - Botswana,Botswana,Green,22.470450619066018,-19.5878522895044,44.0,31.0,19.0,0.0,0.9,59.0,16.0,12.0
HS_310,Thermal Hotspot - Russian Federation,Russian Federation,Green,118.44429528939467,66.0108169125268,45.0,30.0,20.0,0.0,0.5,60.0,15.0,3.0
HS_311,Thermal Hotspot - United States,United States,Green,-113.83003711376392,45.58565257194601,46.0,29.0,21.0,0.0,0.6,61.0,14.0,4.0
HS_312,Thermal Hotspot - United States,United States,Green,-115.2186462926852,44.55486843487146,47.0,28.0,10.0,0.0,0.7,62.0,13.0,5.0
HS_313,Thermal Hotspot - Bolivia,Bolivia,Green,-63.68203142965086,-13.449216291556835,48.0,27.0,11.0,0.0,0.8,63.0,12.0,6.0
HS_314,Thermal Hotspot - Botswana,Botswana,Green,22.47035706907527,-19.58983380102311,49.0,26.0,12.0,0.0,0.9,64.0,11.0,7.0
HS_315,Thermal Hotspot - Botswana,Botswana,Green,22.47055444217988,-19.58895239585768,35.0,25.0,13.0,0.0,0.5,65.0,25.0,8.0
HS_316,Thermal Hotspot - Angola,Angola,Green,22.208903312198128,-17.641938954908365,36.0,24.0,14.0,0.0,0.6,66.0,24.0,9.0
HS_317,Thermal Hotspot - United States,United States,Green,-122.74906901772258,43.1201309882538,37.0,23.0,15.0,0.0,0.7,67.0,23.0,10.0
HS_318,Thermal Hotspot - Bolivia,Bolivia,Green,-59.786904410280805,-16.434358539421556,38.0,22.0,16.0,0.0,0.8,68.0,22.0,11.0
HS_319,Thermal Hotspot - United States,United States,Green,-123.28820820977684,40.60091753747502,39.0,21.0,17.0,0.0,0.9,69.0,21.0,12.0
HS_320,Thermal Hotspot - United States,United States,Green,-123.31702281151284,41.62960002531885,40.0,40.0,18.0,0.0,0.5,70.0,20.0,3.0
HS_321,Thermal Hotspot - United States,United States,Green,-123.20473421652396,40.86402064019061,41.0,39.0,19.0,0.0,0.6,71.0,19.0,4.0
HS_322,Thermal Hotspot - United States,United States,Green,-123.1762679423124,41.04000293029315,42.0,38.0,20.0,0.0,0.7,72.0,18.0,5.0
HS_323,Thermal Hotspot - United States,United States,Green,-123.32080056705394,41.63446546135242,43.0,37.0,21.0,0.0,0.8,73.0,17.0,6.0
HS_324,Thermal Hotspot - United States,United States,Green,-120.37026475855409,40.01835293346804,44.0,36.0,10.0,0.0,0.9,74.0,16.0,7.0
HS_325,Thermal Hotspot - United States,United States,Green,-121.40247101540328,40.59282146570017,45.0,35.0,11.0,0.0,0.5,75.0,15.0,8.0
HS_326,Thermal Hotspot - United States,United States,Green,-121.17387834378792,40.53855106043389,46.0,34.0,12.0,0.0,0.6,76.0,14.0,9.0
HS_327,Thermal Hotspot - United States,United States,Green,-122.08085773095463,44.86575130372584,47.0,33.0,13.0,0.0,0.7,77.0,13.0,10.0
HS_328,Thermal Hotspot - United States,United States,Green,-123.17324533915472,41.044603087622974,48.0,32.0,14.0,0.0,0.8,78.0,12.0,11.0
HS_329,Thermal Hotspot - United States,United States,Green,-121.40494512668774,40.543323491898974,49.0,31.0,15.0,0.0,0.9,79.0,11.0,12.0
HS_330,Thermal Hotspot - Russian Federation,Russian Federation,GREEN,118.456328429323,66.05459331515152,35.0,30.0,16.0,0.0,0.5,80.0,25.0,3.0
HS_331,Thermal Hotspot - Bolivia,Bolivia,GREEN,-58.37083669194812,-17.520644738044535,36.0,29.0,17.0,0.0,0.6,81.0,24.0,4.0
HS_332,Thermal Hotspot - Bolivia,Bolivia,Green,-59.45590004229198,-16.71713616210564,37.0,28.0,18.0,0.0,0.7,82.0,23.0,5.0
HS_333,Thermal Hotspot - Bolivia,Bolivia,Green,-58.37083669194812,-17.520644738044535,38.0,27.0,19.0,0.0,0.8,83.0,22.0,6.0
HS_334,Thermal Hotspot - Bolivia,Bolivia,GREEN,-59.45590004229198,-16.71713616210564,39.0,26.0,20.0,0.0,0.9,84.0,21.0,7.0
HS_335,Thermal Hotspot - United States,United States,Green,-115.24520717959416,44.551664244689,40.0,25.0,21.0,0.0,0.5,85.0,20.0,8.0
HS_336,Thermal Hotspot - Bolivia,Bolivia,GREEN,-59.77996454101801,-16.438314420346128,41.0,24.0,10.0,0.0,0.6,86.0,19.0,9.0
HS_337,Thermal Hotspot - Bolivia,Bolivia,Green,-59.381199583898095,-17.037228124676382,42.0,23.0,11.0,0.0,0.7,87.0,18.0,10.0
