active_satellites,inactive_satellites,debris_objects,average_altitude,orbital_velocity,launch_frequency,collision_alerts,solar_activity,orbital_region,traffic_density,congestion
4041,1680,4790,4720.818775933465,5.343503223635364,5.409816039480981,86,83.9083917448763,1,0.07073767113092977,0
3459,587,19220,16224.64905468432,4.701424358775351,2.945588079129333,91,113.37264673497019,3,0.18278026227734845,0
1503,467,17341,19498.612808255595,6.051046033533606,11.054114171092488,3,65.31728490089372,1,0.5788041994583298,0
3485,1292,8886,30326.94967896919,1.2503401516435422,5.920600396358995,46,219.68023126272328,1,0.7594874322625323,1
556,272,8986,35775.1196014543,1.429803679223777,5.284315723060795,46,194.95509043893526,2,0.7824708944177488,1
1314,1342,2597,25678.089822350106,5.810914420033286,2.1157246872143842,30,137.49740064750483,3,0.2766382562402999,0
2364,687,7937,23177.660887169273,3.3454897521094065,0.6894543978331136,98,136.00305321787286,2,0.3842060322377311,1
344,1714,13607,33147.18855158542,4.421840495137923,15.667076451384398,4,83.27435961627188,3,0.23375045899170144,1
4973,1335,15213,30178.236683614043,6.47394794561937,2.159701334404771,32,126.89462503109897,1,0.03632146445889739,0
3203,2908,6223,31168.581090695778,5.040105358848537,17.77218933326821,47,231.36503489046635,1,0.4950570363394574,0
4456,337,17041,296.86494319915465,6.636833122641404,4.275656151886644,31,77.73160462406278,1,0.5450642220769873,0
4352,1440,3125,18616.6688770073,3.9340866951945044,15.193513847964349,78,203.00567648632523,3,0.935083773178369,0
3306,2779,600,28221.68271239451,3.011963470800813,16.459989604205557,58,59.43516498351582,1,0.7118775175753816,0
1893,2158,14144,6696.164984630044,2.6438583621870815,15.851118441982335,97,112.33590990449483,1,0.9343030959519507,1
494,2548,10010,27101.9920393894,1.9217666575123797,17.4571164013358,63,219.38751021002446,1,0.27950338590276136,1
3224,2350,15943,527.9334291551896,1.2575756559177085,6.794417140684034,46,138.9967434801553,2,0.724609334156487,0
4507,2674,1370,20790.967542265833,1.372043109783832,19.717769525648844,8,190.5388081825543,1,0.5982913552963027,1
3357,615,10885,30677.546695761615,2.8969917899296993,5.591894012202792,34,70.70835172652001,2,0.2967974435652082,0
4783,956,2197,15642.271224467398,2.94888816041199,18.68596179795864,46,186.68514813334792,1,0.21114969293804753,1
1063,2328,17580,26672.400492231758,3.672491703232475,8.74880189712145,87,213.80412882304728,1,0.2910397677414793,1
703,2578,19299,19188.272382809122,5.141321598676539,1.1386398641419415,81,211.0491726446175,1,0.9796850433102086,1
832,834,5792,23373.017027446178,6.315096745924425,15.698329386100742,16,137.77395038439573,3,0.02321157558594711,1
4194,512,2116,18696.711388343734,2.3839350564113007,15.748216659063448,0,230.82823964624254,1,0.9048335913507658,1
3594,2690,7562,17234.955408919224,6.314737236192925,3.9459578894546343,54,164.99499518435826,1,0.771685719213024,0
1657,2476,19986,30330.231550152985,1.9729266945395743,16.470248962653006,10,213.5743487779175,2,0.543590730290969,0
3380,2707,6028,3520.2060440890446,7.9208553448291115,3.1515880590426137,32,92.69186215905947,1,0.8582438277648186,1
1599,2278,15514,21130.51601556691,2.995236481578294,3.028633179353084,69,92.04810265607112,3,0.05196666287833773,0
1568,1895,14737,4310.2154631613075,6.861345102929045,16.178385758679227,55,200.87243916558245,1,0.5442272582884311,0
2015,2060,17551,20348.523236894638,2.3332607952240734,5.8043824861508275,63,179.32702521366411,3,0.285423303028957,0
3496,761,8296,34696.73832800567,7.654499463060797,1.5375567032317616,92,185.2619776861181,2,0.009804615908675207,0
739,470,8186,2244.104498204493,6.786387496485483,19.12687971847493,57,97.31405669784696,2,0.6190471010497437,0
1465,555,6493,15307.843554430872,3.515724823829239,11.140803118584108,19,129.92452685490562,3,0.6577606321114373,0
372,124,13597,28910.568969883672,3.9503020826639816,8.961549788646465,17,101.67593805174877,3,0.5907760234077412,0
3872,1117,3372,13434.95814765706,1.0268659546608325,10.082200877221211,77,63.62518589468535,3,0.39049418609993625,0
2575,1511,4207,18827.26867521124,2.760025710190761,13.409005543703628,44,90.78823740241506,3,0.8042717447477858,0
908,408,8908,4306.539486355846,3.0250751916636607,17.2333197048307,42,249.03285897714795,3,0.3431587372459054,1
3919,2326,5125,8186.023253570226,4.1691708927194995,13.45157776615169,19,96.80838919846042,3,0.6039582564595072,1
4429,2353,2664,24774.022355137768,1.9733486979661667,14.790527859389753,56,81.85864736517516,1,0.9960579197075955,0
3019,104,10978,29863.43443372244,4.351368216855745,3.6030616011726346,81,189.37535970078875,3,0.8458484350362864,0
1306,277,12365,23343.137318038724,5.679279397934764,7.681861395749445,26,170.42888715322277,1,0.6442750662967254,1
4286,414,19872,30161.767485332533,3.5989760870032295,11.696195860219799,17,199.2026131968495,2,0.674169557509231,0
1232,1016,14087,21882.537324836278,2.625366928958682,12.3881298734617,16,180.73461919960997,3,0.8410011916937556,1
851,2994,8499,29205.4538798867,4.8340154086772635,5.413862234633857,59,94.59867897724332,2,0.17580947044798223,1
604,1786,15633,35387.34747354268,1.2030273207219389,19.499645037996952,88,150.18120832530428,1,0.11020850975955088,0
278,1716,13551,3165.125482138296,3.3858621554351362,2.363719443224459,4,85.32856209440753,3,0.2208948016657899,0
907,2278,15210,17371.456758643613,4.693131700356099,2.2455669631298325,5,100.7075857280813,1,0.7445398349990224,1
2244,1348,17173,6998.157455427466,3.3508997133896568,4.583003976689706,99,247.38352982504554,3,0.769732545327364,0
308,2453,662,16855.1820046034,3.4180199826826945,15.078265305179677,96,195.73598835866434,3,0.02819779166723757,1
4059,409,15362,18085.20546498041,6.938076638460423,0.7310257691430033,14,206.57009494758202,3,0.05997771690202136,0
143,361,8130,22464.781688165887,7.537942510366151,19.75731557207164,38,56.011832026473925,3,0.9815650929272371,0
4941,2956,2063,15926.867933998257,6.791748531440611,19.75458893052968,79,126.4267879621783,1,0.4921028890497716,0
2283,537,511,11824.704913886808,1.6920721505494243,3.1936839325465183,38,161.049775418476,1,0.5359034329848832,0
2823,621,4790,1745.424975049922,3.028197110666974,8.024065485563593,87,79.93480406366062,2,0.6121822202225895,1
2075,1792,1789,1445.60850656666,5.979060566841653,4.078346789448966,20,219.70928432708715,3,0.9644433222847049,1
4081,1566,17751,6465.29899429613,7.820749565018607,8.16030424714203,12,77.92004196674202,2,0.1595000015229847,1
4074,1297,2298,16273.71346803661,2.6959708392905646,10.65725628502359,28,177.30109400102515,2,0.6330818997053016,0
1037,1519,15172,15147.074098035122,7.287473353625104,16.454639023906722,97,160.6374413253165,2,0.07580687489258042,0
2689,329,13602,7026.8986842084005,6.173104910141477,0.7161459561496675,4,219.86264092258983,1,0.5134448126664541,0
4415,2304,17636,29639.756669712984,7.884152564656725,19.737953423526758,66,112.36214492560508,2,0.44026611958381867,1
3117,433,3816,24669.056977493135,1.6550983721921386,18.811259197302586,20,106.81674166132045,3,0.26818814003619607,1
1106,2859,11791,12485.306340711195,3.7632202373512613,11.40834597878117,8,219.28262184884102,3,0.44055271661128337,1
2706,1428,2912,28731.438361992557,4.346805016341503,9.617927576231969,66,94.28116816939065,3,0.6982579211032989,0
3845,2891,5542,35615.003418385575,5.704578376712048,11.012895069355524,43,199.20827932633975,2,0.8409821843246916,0
2011,398,5567,8972.518771263381,5.577804253925903,0.36881852845141117,61,88.22917139889034,2,0.784904746180449,0
2907,2867,9563,13180.71862896654,7.344417412999615,14.753653839844132,93,225.13908251979092,2,0.584863308753126,1
4224,2160,3567,35745.75742561718,6.870711858118323,9.92871968655697,66,217.8127084482636,3,0.8969788063998803,0
861,800,14790,5136.1960527343,1.3876086824132576,5.720798389353796,61,207.49260986932697,1,0.6938505128966788,0
4316,482,19031,2963.3219270769478,4.40578086106921,9.230871176543413,61,148.2942559591698,2,0.8382653731986498,1
114,274,2511,18851.483539023433,3.849428611533697,5.851356044693759,59,56.76784423536447,1,0.39823302013772677,1
2367,2550,14879,16969.761880871243,7.980012105677623,13.999015449559595,48,76.49304045963503,2,0.6983732790806494,0
4502,742,11941,3002.7371418530333,3.990807359711439,12.288684075292323,38,141.32102050782066,1,0.07450559681895252,1
4667,1755,9782,10583.289624161882,5.778333980018804,7.76185198180118,40,58.729528883087156,3,0.9571379510182054,0
1805,2603,17879,15197.932544510153,2.991006031937234,6.284838839825431,49,62.69448858697344,3,0.6293090730875431,0
2834,779,3985,29635.104451978183,5.302402691421638,17.560732887505765,97,75.10076754782187,2,0.8567076026688086,0
4003,367,12622,25540.756278710265,2.446431620329033,13.64477287296619,16,102.16933951206066,2,0.4853980662026921,1
3800,2818,1977,32940.05365685092,5.225246589547283,14.315636343392805,52,199.86455788926241,3,0.030843557928017518,1
2496,774,11360,12103.497743456286,7.077331670115868,12.372111838577844,54,59.5964789520244,1,0.492040853423067,1
4197,439,8900,11275.747525517914,1.1346645401212099,1.504611004692482,77,246.72787907126445,1,0.7257881922303382,0
1155,1957,4386,16781.90488784477,4.532104866775422,1.1852497339849544,74,104.76590411739429,3,0.0653271460548206,1
1433,1150,11970,469.5073012750215,7.876594370494785,8.58343036813893,55,114.03955560697965,2,0.10030154663346436,0
3436,2040,7750,7622.059153333445,2.1148376571382403,18.609999141115786,0,99.57697756851019,2,0.054302801041647975,1
2422,2006,13073,7770.665745736634,2.283886296342219,10.494161577971434,64,170.4781559764973,2,0.11988057616035563,0
745,2711,15707,2387.0231853184905,4.295766047710801,17.51769026186855,63,53.8853254426231,3,0.6143413353544538,0
2501,2282,8124,16493.67869210779,7.096952262288365,1.9309968407211175,51,68.71390514064852,2,0.8743926825739908,1
4637,1604,2158,32617.62334998148,4.939317266059801,14.485221498693257,14,69.75548780957878,2,0.470923662109183,0
2916,2960,9953,344.28891193462636,4.560960511994089,4.9067570992162235,1,182.9064850996955,1,0.8087842064259485,1
3568,2948,4961,22697.245068298802,1.6072994137323482,10.489923196048325,11,115.90434752179837,3,0.3985811160464253,0
2921,1140,12848,31680.111298916283,7.733902102022768,5.858421407081515,44,137.49883749446775,2,0.8552705077716106,0
710,727,18653,4049.255473792786,3.4298115203578945,14.24666720004149,56,239.9946706748371,3,0.15756020578504415,0
1280,905,5173,33037.846535978286,2.762650065032939,8.017781055410524,41,90.0085753644013,1,0.5739366987524982,0
4389,2565,14848,29503.074836038533,3.8822076132013614,9.243369849991874,1,64.03935766918087,3,0.5201654981831045,0
3245,1184,11311,7881.654147916549,3.8992751319407386,4.906907463630583,86,138.28464591639607,3,0.10283840237330233,1
4620,1903,1788,32611.300006270892,4.209731761096417,5.629160306127883,61,82.81464248188897,1,0.23824159745590923,0
1930,2293,14728,28983.765147708535,5.819767413154156,3.5895138141867045,33,78.93142969763962,3,0.48461962650516244,0
924,2849,14748,4187.729527089705,7.075625980301256,11.075970947363684,16,132.02641661183597,2,0.7718459781082914,1
4832,1619,11871,29935.460215320363,1.4011901608879933,2.8999391206289205,40,183.93023117710658,3,0.9047694427270471,1
3839,1129,13620,19610.149205437723,4.435379952666937,5.364052233447247,77,98.57038009202329,2,0.7356521548434938,0
2690,962,19399,29411.36472434463,3.897846873782504,10.609227092961731,74,225.1927790411357,1,0.29301432982304076,1
112,1373,3236,22312.406887817167,1.0761607897317629,5.4966259815517216,83,122.4895893932664,2,0.10278185508970494,1
3222,531,17151,14228.480903636177,6.715426156317514,11.769993194686567,70,236.8096524627891,2,0.5252184898132324,0
4772,2491,6878,21720.82880926336,1.7301924078450637,0.28328008916391534,64,148.47905565609236,1,0.34436762817774313,0
4752,717,13704,22975.27051575505,1.8032360665490343,19.464455753998887,14,195.3475786335672,2,0.5633197457318145,1
724,878,6448,27630.180083611544,1.3380889263619231,14.599777127608803,37,219.80337188396504,2,0.39794398097011296,0
2127,1540,6858,29938.406955651775,2.402951436701387,10.076382570942899,97,155.9439749869635,3,0.3791947048410236,0
4760,632,19533,23942.94194583409,2.2377139708814875,18.416758397685967,72,220.06469025807417,2,0.9119815393319861,0
4636,2147,19270,35629.40588463501,3.435060852619464,17.39532161889956,64,125.59635732839061,1,0.6675352192698891,0
1405,586,17602,28072.123610730796,5.6148927597572085,7.3310863989687425,8,122.68081487740648,3,0.6697061537502125,1
243,154,18072,32805.38695842734,1.3800595933993531,2.3225835669897976,41,208.81267804631577,3,0.1337206184405325,0
2927,2324,5660,11637.89713445446,7.021930321223505,5.044647841535161,65,98.25394494124677,2,0.38966428076151394,1
3929,1871,5832,11520.942069630713,3.286050307495891,4.1737853892827115,85,193.40769822744235,3,0.7627675998054497,1
371,2615,19046,13171.595728545977,5.246251317503476,15.001148710843488,88,65.41739142325807,1,0.5669482702342514,1
3223,2642,6080,15941.843158361942,1.08403578547528,10.962197850260127,50,177.1250127518335,1,0.4603633590538875,0
2141,1986,18252,34618.12483396855,3.5606554054785695,17.001963663167206,77,238.38194298180554,2,0.9727597052762954,1
2742,1087,17398,2832.417652454976,1.0143563833375784,9.794015009283502,98,141.29317738643337,2,0.1363688357931374,1
1629,1241,16410,18044.280153031305,2.1582079150405167,15.395301098227332,79,133.19300294238022,1,0.16076156472065317,0
2735,1929,12115,5969.546674240324,4.13495301329923,6.468456751876149,18,158.10817249796324,1,0.5632470198240976,0
2513,1541,3292,29229.98248200753,4.745611953648249,12.043016060348075,30,193.91321489806683,1,0.40517755106792996,0
763,301,9371,1314.9647947924768,2.0705001980494195,12.788003658526026,65,121.76726182986512,3,0.4806836896172699,1
552,963,5095,16494.16440652683,6.216513943309566,15.185741820034886,31,50.026002254159295,2,0.5478744069373253,1
2643,1992,5898,14331.728620759803,2.323025658644232,15.98976800838175,99,150.4169420504229,2,0.12747017536033012,0
4795,1268,4021,3500.0794420283473,1.810915645099401,5.530060846097536,74,133.85563211643102,1,0.27012127411302045,0
4384,280,12499,13686.538419367298,3.3339715893282205,7.701160030311122,7,156.54061233460453,1,0.5371557625439296,0
3731,2183,8993,29163.291829318146,4.8600006456266724,4.14270181709383,68,193.06245625647034,2,0.19355416529626113,0
4071,1159,19770,5121.592590800066,7.922312714938237,14.956687410314274,97,106.67821054020239,3,0.8395896331090902,1
1331,1520,18184,35409.506075612786,3.9310101074460517,5.414565273064804,31,151.05193536931955,2,0.7834878649579673,0
4679,631,19540,2292.665555661708,3.9819749206947757,7.820384035646604,46,100.67775005724491,2,0.5681702092602654,1
3240,1353,1974,10549.87927903269,1.4153342908156517,16.06052951132642,69,141.86932730862915,2,0.4949269328766678,1
2705,1334,13581,27941.388288278755,6.3607377121151245,6.7960528080720835,7,118.90782134041062,1,0.9295583229960941,0
2636,569,10380,12999.26192583283,2.2724810130273037,5.830006183355259,33,123.80826016017356,2,0.752337188109945,0
3606,1907,11977,17396.654920684225,6.213624951817646,13.023628660851323,3,165.87221013712372,2,0.03812887561563005,1
3716,558,19038,6882.374709203023,7.37431814410959,19.507471715551148,35,187.92219838463384,2,0.22338284615694104,0
1949,1517,10083,25814.752581194713,6.377545334639529,1.252479382298639,43,52.53169947613736,2,0.07298205119428625,1
4557,2306,11432,6627.589742195247,5.497173942885504,16.69576809160862,24,225.3282479005487,3,0.99468470429117,1
1869,1269,856,30584.573275626426,5.227414068420408,2.4320966851978154,25,122.86708171024792,3,0.4221909050276892,0
348,2499,14427,19514.083721598337,4.175430246901783,6.897962345164976,32,178.72206455923262,1,0.13419647289090397,0
4906,1804,7809,19824.014477326906,2.011798865814639,8.3343586526585,8,74.47848603598037,2,0.3581700842176877,1
3264,973,7646,33619.715002265744,6.451870263852266,14.374787202119734,46,164.29121611784038,1,0.97994902622684,0
2925,1659,12912,27873.38500891347,4.341255892748157,18.531318617008473,71,185.691906113286,2,0.14300169248769845,0
2935,209,16770,26804.393615551686,5.37952076194951,2.040219205647229,16,81.48760915525737,1,0.3569435865005809,1
2781,586,9778,30917.837950351273,3.618106602394097,14.896169042364951,14,232.4309607518408,2,0.2758007723682526,1
336,316,6782,3487.058760222831,2.4050590377630403,6.445847908824669,41,201.4932814090226,3,0.7902168717684871,1
731,2251,9890,26192.388193507675,6.645559246517838,18.03821991383818,53,156.78391211452313,3,0.025506306944573565,1
3818,1852,16636,8548.843289068673,3.396798639016531,5.564336405884431,12,83.2132071833802,2,0.9467146843532088,0
